592,,献立,こんだて,,"menu,program,schedule"
593,,,こんばんは,,good evening
594,,,サークル,,"circle,sports club (i.e. at a company)"
595,,在学,ざいがく,,(enrolled) in school
596,,再三,さいさん,,"again and again,repeatedly"
597,,祭日,さいじつ,,"national holiday,festival day"
598,,催促,さいそく,,"request,demand,claim,urge (action),press for"
599,,採点,さいてん,,"marking,grading,looking over"
600,,災難,さいなん,,"calamity,misfortune"
601,,裁縫,さいほう,,sewing
602,,材木,ざいもく,,"lumber,timber"
603,,,サイレン,,siren
604,,逆さ,さかさ,,"reverse,inversion,upside down"
605,,逆様,さかさま,,"inversion,upside down"
606,,捜す,さがす,,"to search,to seek,to look for"
607,,遡る,さかのぼる,,"to go back,to go upstream,to make retroactive"
608,,酒場,さかば,,"bar,bar-room"
609,,,さきおととい,,two days before yesterday
610,,先程,さきほど,,some time ago
611,,裂く,さく,,"to tear,to split"
612,,索引,さくいん,,"index,indices"
613,,作者,さくしゃ,,"author,authoress"
614,,削除,さくじょ,,"elimination,cancellation,deletion,erasure"
615,,作成,さくせい,,"frame,draw up,make,producing"
616,,作製,さくせい,,manufacture
617,,探る,さぐる,,"to search,to look for,to sound out"
618,,囁く,ささやく,,"to whisper,to murmur"
619,,刺さる,ささる,,"to stick,to be stuck"
620,,匙,さじ,,spoon
621,,座敷,ざしき,,tatami room
622,,差し支え,さしつかえ,,"hindrance,impediment"
623,,差し引き,さしひき,,"deduction,subtraction,balance,ebb and flow,rise and fall"
624,,刺身,さしみ,,sliced raw fish
625,,刺す,さす,,"to pierce,to stab,to prick,to thrust"
626,,挿す,さす,,"to insert,to put in,to graft,to wear in belt"
627,,注す,さす,,"to pour (drink),to serve (drinks)"
628,,射す,さす,,"to shine,to strike"
629,,流石,さすが,,"clever,adept,good,expectations,as one would expect"
630,,撮影,さつえい,,photographing
631,,雑音,ざつおん,,"noise (jarring, grating)"
632,,,さっさと,,quickly
633,,早速,さっそく,,"at once,immediately,without delay,promptly"
634,,錆,さび,,rust (colour)
635,,錆びる,さびる,,"to rust,to become rusty"
636,,座布団,ざぶとん,,cushion (Japanese)
637,,冷ます,さます,,"to cool,to dampen,to let cool"
638,,妨げる,さまたげる,,"to disturb,to prevent"
639,,冷める,さめる,,"to become cool,to wear off,to abate,to subside"
640,,,さようなら,,good-bye
641,,再来月,さらいげつ,,month after next
642,,再来週,さらいしゅう,,week after next
643,,再来年,さらいねん,,year after next
644,,,サラリーマン,,"salary man,company employee"
645,,騒がしい,さわがしい,,noisy
646,,,さわやか,,"fresh,refreshing,invigorating"
647,,三角,さんかく,,"triangle,triangular"
648,,算数,さんすう,,arithmetic
649,,酸性,さんせい,,acidity
650,,産地,さんち,,producing area
651,,,サンプル,,sample
652,,山林,さんりん,,"mountain forest,mountains and forest"
653,,仕上がる,しあがる,,to be finished
654,,,しあさって,,two days after tomorrow
655,,,シーズン,,season (sporting)
656,,,シーツ,,sheet
657,,寺院,じいん,,temple
658,,しいんと,（する）,,"silent (as the grave),(deathly) quiet"
659,,自衛,じえい,,self-defense
660,,塩辛い,しおからい,,salty (taste)
661,,司会,しかい,,chairmanship
662,,四角,しかく,,square
663,,四角い,しかくい,,square
664,,時間割,じかんわり,,"timetable,schedule"
665,,四季,しき,,four seasons
666,,敷地,しきち,,site
667,,至急,しきゅう,,"urgent,pressing"
668,,敷く,しく,,"to spread out,to lay out"
669,,茂る,しげる,,"to grow thick,to luxuriate,to be luxurious"
670,,持参,じさん,,"bringing,taking,carrying"
671,,磁石,じしゃく,,magnet
672,,四捨五入,ししゃごにゅう,,rounding up (fractions)
673,,始終,しじゅう,,"continuously,from beginning to end"
674,,自習,じしゅう,,self-study
675,,静まる,しずまる,,"to quieten down,to calm down,to subside"
676,,姿勢,しせい,,"attitude,posture"
677,,自然科学,しぜんかがく,,natural science
678,,時速,じそく,,speed (per hour)
679,,子孫,しそん,,"descendants,posterity,offspring"
680,,死体,したい,,corpse
681,,下書き,したがき,,"rough copy,draft"
682,,下町,したまち,,"Shitamachi,lower parts of town"
683,,自治,じち,,"self-government,autonomy"
684,,実感,じっかん,,"feelings (actual, true)"
685,,湿気,しっけ,,"moisture,humidity,dampness"
686,,湿気,しっき,,"moisture,humidity,dampness"
687,,,しつこい,,"insistent,obstinate"
688,,実習,じっしゅう,,"practice,training"
689,,実績,じっせき,,"achievements,actual results"
690,,湿度,しつど,,level of humidity
691,,執筆,しっぴつ,,writing
692,,実物,じつぶつ,,"real thing,original"
693,,,しっぽ,,tail (animal)
694,,実用,じつよう,,"practical use,utility"
695,,実力,じつりょく,,"merit,efficiency,arms,force"
696,,実例,じつれい,,"example,illustration"
697,,失恋,しつれん,,"disappointed love,broken heart,unrequited love,be lovelorn"
698,,指定,してい,,"designation,specification,assignment,pointing at"
699,,私鉄,してつ,,private railway
700,,児童,じどう,,"children,juvenile"
701,,縛る,しばる,,"to tie,to bind"
702,,地盤,じばん,,(the) ground
703,,,しびれる,,"to become numb,to go to sleep (i.e., a limb)"
704,,紙幣,しへい,,"paper money,notes,bills"
705,,,しぼむ,,"to wither,to fade (away),to shrivel,to wilt"
706,,絞る,しぼる,,"to press,to wring,to squeeze"
707,,縞,しま,,stripe
708,,地味,じみ,,"plain,simple"
709,,,しみじみ,,"keenly,deeply,heartily"
710,,氏名,しめい,,"full name,identity"
711,,締切,しめきり,,"closing,cut-off,end,deadline,Closed,No Entrance"
712,,締め切る,しめきる,,to shut up
713,,湿る,しめる,,"to be wet,to become wet,to be damp"
714,,,ジャーナリスト,,journalist
715,,社会科学,しゃかいかがく,,social science
716,,,しゃがむ,,to squat
717,,蛇口,じゃぐち,,"faucet,tap"
718,,弱点,じゃくてん,,"weak point,weakness"
719,,車庫,しゃこ,,"garage,car shed"
720,,車掌,しゃしょう,,(train) conductor
721,,写生,しゃせい,,"sketching,drawing from nature"
722,,社説,しゃせつ,,"editorial,leading article"
723,,,しゃっくり,,"hiccough,hiccup"
724,,,シャッター,,shutter
725,,,しゃぶる,,"to suck,to chew"
726,,車輪,しゃりん,,(car) wheel
727,,洒落,しゃれ,,"joke,pun,witticism"
728,,,じゃんけん,,(n) rock-scissors-paper game
729,,集会,しゅうかい,,"meeting,assembly"
730,,住居,じゅうきょ,,"dwelling,house,residence,address"
731,,集金,しゅうきん,,money collection
732,,集合,しゅうごう,,"gathering,assembly,meeting,set (math)"
733,,習字,しゅうじ,,penmanship
734,,修繕,しゅうぜん,,"repair,mending"
735,,重体,じゅうたい,,"seriously ill,serious condition,critical state"
736,,じゅうたん,（カーペット）,,carpet
737,,終点,しゅうてん,,"terminus,last stop (e.g train)"
738,,重点,じゅうてん,,"important point,lay stress on,colon,emphasis"
739,,就任,しゅうにん,,"inauguration,assumption of office"
740,,周辺,しゅうへん,,"circumference,outskirts,environs,(computer) peripheral"
741,,重役,じゅうやく,,"director,high executive"
742,,終了,しゅうりょう,,"end,close,termination"
743,,重量,じゅうりょう,,"(1) weight,(2) heavyweight boxer"
744,,重力,じゅうりょく,,gravity
745,,熟語,じゅくご,,"idiom,idiomatic phrase,kanji compound"
746,,祝日,しゅくじつ,,national holiday
747,,縮小,しゅくしょう,,"reduction,curtailment"
748,,受験,じゅけん,,taking an examination
749,,主語,しゅご,,(gram) subject
750,,出勤,しゅっきん,,"going to work,at work"
751,,述語,じゅつご,,predicate
752,,出張,しゅっちょう,,"official tour,business trip"
753,,寿命,じゅみょう,,life span
754,,主役,しゅやく,,"leading part,leading actor (actress)"
755,,受話器,じゅわき,,(telephone) receiver
756,,循環,じゅんかん,,"circulation,rotation,cycle"
757,,巡査,じゅんさ,,"police,policeman"
758,,順々,じゅんじゅん,,"in order,in turn"
759,,順序,じゅんじょ,,"order,sequence,procedure"
760,,純情,じゅんじょう,,"pure heart,naivete,self-sacrificing devotion"
761,,純粋,じゅんすい,,"pure,true,genuine,unmixed"
762,,消化,しょうか,,digestion
763,,小学生,しょうがくせい,,grade school student
764,,,しょうがない,,
765,,将棋,しょうぎ,,Japanese chess
766,,蒸気,じょうき,,"steam,vapour"
767,,定規,じょうぎ,,(measuring) ruler
768,,上級,じょうきゅう,,"advanced level,high grade,senior"
769,,商業,しょうぎょう,,"commerce,trade,business"
770,,消極的,しょうきょくてき,,passive
771,,賞金,しょうきん,,"prize,monetary award"
772,,上下,じょうげ,,"high and low,up and down,unloading and loading,praising and blaming"
773,,障子,しょうじ,,paper sliding door
774,,商社,しょうしゃ,,"trading company,firm"
775,,乗車,じょうしゃ,,"taking a train,entraining"
776,,上旬,じょうじゅん,,first 10 days of month
777,,生ずる,しょうずる,,"to cause,to arise,to be generated"
778,,小数,しょうすう,,"fraction (part of),decimal"
779,,商店,しょうてん,,"shop,business firm"
780,,焦点,しょうてん,,"focus,point"
781,,消毒,しょうどく,,"disinfection,sterilization"
782,,勝敗,しょうはい,,"victory or defeat,issue (of battle)"
783,,蒸発,じょうはつ,,"evaporation,unexplained disappearance"
784,,賞品,しょうひん,,"prize,trophy"
785,,勝負,しょうぶ,,"victory or defeat,match,contest,game,bout"
786,,小便,しょうべん,,"(col) urine,piss"
787,,消防署,しょうぼうしょ,,fire station
788,,正味,しょうみ,,net (weight)
789,,正面,しょうめん,,"the front,honesty"
790,,消耗,しょうもう,,"exhaustion,consumption"
791,,醤油,しょうゆ,,soy sauce
792,,省略,しょうりゃく,,"omission,abbreviation,abridgment"
793,,初級,しょきゅう,,elementary level
794,,助教授,じょきょうじゅ,,assistant professor
795,,食塩,しょくえん,,table salt
796,,職人,しょくにん,,"worker,mechanic,artisan,craftsman"
797,,初旬,しょじゅん,,first 10 days of the month
798,,書籍,しょせき,,"book,publication"
799,,食器,しょっき,,tableware
800,,,ショップ,,a shop
801,,書店,しょてん,,bookshop
802,,書道,しょどう,,calligraphy
803,,白髪,しらが,,"white or grey hair,trendy hair bleaching"
804,,知合い,しりあい,,acquaintance
805,,,シリーズ,,series
806,,私立,しりつ,,private (establishment)
807,,資料,しりょう,,"materials,data"
808,,汁,しる,,"juice,sap,soup,broth"
809,,素人,しろうと,,"amateur,novice"
810,,芯,しん,,"core,heart,wick,marrow"
811,,新幹線,しんかんせん,,"bullet train (very high speed),shinkansen"
812,,真空,しんくう,,"vacuum,hollow,empty"
813,,信ずる,しんずる,,"to believe,to believe in,to place trust in"
814,,心身,しんしん,,mind and body
815,,申請,しんせい,,"application,request,petition"
816,,人造,じんぞう,,"man-made,synthetic,artificial"
817,,寝台,しんだい,,"bed,couch"
818,,診断,しんだん,,diagnosis
819,,侵入,しんにゅう,,"penetration,invasion,raid,aggression,trespass"
820,,人文科学,じんぶんかがく,,"social sciences,humanities"
821,,人命,じんめい,,(human) life
822,,深夜,しんや,,late at night
823,,森林,しんりん,,"forest,woods"
824,,親類,しんるい,,"relation,kin"
825,,針路,しんろ,,"course,direction,compass bearing"
826,,神話,しんわ,,"myth,legend"
827,,酢,す,,vinegar
828,,水産,すいさん,,"marine products,fisheries"
829,,炊事,すいじ,,"cooking,culinary arts"
830,,水蒸気,すいじょうき,,"water vapour,steam"
831,,水素,すいそ,,hydrogen
832,,垂直,すいちょく,,"vertical,perpendicular"
833,,推定,すいてい,,"presumption,assumption,estimation"
834,,水滴,すいてき,,drop of water
835,,水筒,すいとう,,"canteen,flask,water bottle"
836,,随筆,ずいひつ,,"essays,miscellaneous writings"
837,,水分,すいぶん,,moisture
838,,水平,すいへい,,"water level,horizon"
839,,水平線,すいへいせん,,horizon
840,,水曜,すいよう,,Wednesday
841,,,ずうずうしい,,"impudent,shameless"
842,,,ずうっと,,
843,,末っ子,すえっこ,,youngest child
844,,,スカーフ,,scarf
845,,図鑑,ずかん,,picture book
846,,杉,すぎ,,Japanese cedar
847,,好き嫌い,すききらい,,"likes and dislikes,taste"
848,,好き好き,すきずき,,matter of taste
849,,透き通る,すきとおる,,to be(come) transparent
850,,隙間,すきま,,"crevice,crack,gap,opening"
851,,,スクール,,school
852,,,すくなくとも,,at least
853,,図形,ずけい,,figure
854,,,スケジュール,,schedule
855,,鈴,すず,,bell
856,,涼む,すずむ,,"to cool oneself,to cool off,to enjoy evening cool"
857,,,スタート,,start
858,,,スチュワーデス,,stewardess
859,,,すっきり,,"shapely,clear,neat"
860,,,すっぱい,,"sour,acid"
861,,,ステージ,,"(1) stage,(2) performance"
862,,棄てる,すてる,,
863,,,ストッキング,,stockings
864,,,ストップ,,stop
865,,素直,すなお,,"obedient,meek,docile,unaffected"
866,,頭脳,ずのう,,"head,brains,intellect"
867,,,スピーカー,,speaker
868,,図表,ずひょう,,"chart,diagram,graph"
869,,,スマート,,"smart,stylish,slim"
870,,住まい,すまい,,"dwelling,house,residence,address"
871,,,すまない,,sorry (phrase)
872,,墨,すみ,,ink
873,,澄む,すむ,,"to clear (e.g. weather),to become transparent"
874,,清む,すむ,,
875,,相撲,すもう,,sumo wrestling
876,,,スライド,,slide
877,,,ずらす,,"to put off,to delay"
878,,,ずらり,,
879,,掏摸,すり,,pickpocket
880,,刷る,する,,to print
881,,狡い,ずるい,,"sly,cunning"
882,,,すれちがう,,"to pass by one another,to disagree"
883,,滑れる,ずれる,,
884,,寸法,すんぽう,,"measurement,size,dimension"
885,,姓,せい,,"surname,family name"
886,,税関,ぜいかん,,customs house
887,,製作,せいさく,,"manufacture,production"
888,,制作,せいさく,,"work (film, book)"
889,,性質,せいしつ,,"nature,property,disposition"
890,,清書,せいしょ,,clean copy
891,,青少年,せいしょうねん,,"youth,young person"
892,,整数,せいすう,,integer
893,,清掃,せいそう,,cleaning
894,,生存,せいぞん,,"existence,being,survival"
895,,生長,せいちょう,,"growth,increment"
896,,政党,せいとう,,(member of) political party
897,,生年月日,せいねんがっぴ,,birth date
898,,性能,せいのう,,"ability,efficiency"
899,,整備,せいび,,"adjustment,completion,consolidation"
900,,成分,せいぶん,,"ingredient,component,composition"
901,,性別,せいべつ,,"distinction by sex,sex,gender"
902,,正方形,せいほうけい,,square
903,,正門,せいもん,,"main gate,main entrance"
904,,成立,せいりつ,,"coming into existence,arrangements,establishment,completion"
905,,西暦,せいれき,,"Christian Era,anno domini (A.D.)"
906,,背負う,せおう,,"to be burdened with,to carry on back or shoulder"
907,,赤道,せきどう,,equator
908,,折角,せっかく,,"with trouble,at great pains,long-awaited"
909,,接近,せっきん,,"getting closer,drawing nearer,approaching"
910,,石鹸,せっけん,,soap
911,,接する,せっする,,"to come in contact with,to connect,to attend,to receive"
912,,,せっせと,,
913,,接続,せつぞく,,"(1) connection,union,join,link,(2) changing trains"
914,,瀬戸物,せともの,,"earthenware,crockery,china"
915,,,ぜひとも,,by all means (with sense of not taking no for an answer)
916,,迫る,せまる,,"to draw near,to press"
917,,,ゼミ,,(n) seminar
918,,,せめて,,"offense,method of attack"
919,,攻める,せめる,,"to attack,to assault"
920,,,セメント,,cement
921,,栓,せん,,"stopper,cork,stopcock"
922,,前後,ぜんご,,"around,throughout,front and back,before and behind,before and after"
923,,洗剤,せんざい,,"detergent,washing material"
924,,全集,ぜんしゅう,,complete works
925,,全身,ぜんしん,,"the whole body,full-length (portrait)"
926,,扇子,せんす,,folding fan
927,,専制,せんせい,,"despotism,autocracy"
928,,先々月,せんせんげつ,,month before last
929,,先々週,せんせんしゅう,,
930,,先祖,せんぞ,,ancestor
931,,先端,せんたん,,"pointed end,tip,fine point"
932,,,センチ,,"centimeter,centi-,10^-2"
933,,宣伝,せんでん,,"propaganda,publicity"
934,,先頭,せんとう,,"head,lead,vanguard,first"
935,,全般,ぜんぱん,,"(the) whole,universal,wholly,general"
936,,扇風機,せんぷうき,,electric fan
937,,線路,せんろ,,"line,track,roadbed"
938,,相違,そうい,,"difference,discrepancy,variation"
939,,,そういえば,,which reminds me ..
940,,雑巾,ぞうきん,,"house-cloth,dust cloth"
941,,増減,ぞうげん,,"increase and decrease,fluctuation"
942,,倉庫,そうこ,,"storehouse,warehouse,godown"
943,,相互,そうご,,"mutual,reciprocal"
944,,創作,そうさく,,"production,literary creation,work"
945,,葬式,そうしき,,funeral
946,,,そうして,,"and,like that"
947,,造船,ぞうせん,,shipbuilding
948,,騒々しい,そうぞうしい,,"noisy,boisterous"
949,,増大,ぞうだい,,enlargement
950,,,そうっと,,
951,,送別,そうべつ,,"farewell,send-off"
952,,草履,ぞうり,,"zoori (Japanese footwear),sandals"
953,,総理大臣,そうりだいじん,,Prime Minister
954,,送料,そうりょう,,"postage,carriage"
955,,属する,ぞくする,,"to belong to,to come under,to be affiliated with,to be subject to"
956,,続々,ぞくぞく,,"successively,one after another"
957,,速達,そくたつ,,"express,special delivery"
958,,測定,そくてい,,measurement
959,,測量,そくりょう,,"measurement,surveying"
960,,速力,そくりょく,,speed
961,,素質,そしつ,,"character,qualities,genius"
962,,祖先,そせん,,ancestor
963,,,そそっかしい,,"careless,thoughtless"
964,,卒直,そっちょく,,"frankness,candour,openheartedness"
965,,具える,そなえる,,to be furnished with
966,,,そのうえ,,"in addition,furthermore"
967,,,そのころ,,
968,,,そのため,,"hence,for that reason"
969,,,そのほか,,otherwise
970,,蕎麦,そば,,soba (buckwheat noodles)
971,,剃る,そる,,to shave
972,,,それなのに,,
973,,逸れる,それる,,"to stray (turn) from subject,to get lost,to go astray"
974,,揃う,そろう,,"to become complete,to be equal,to be all present,to gather"
975,,揃える,そろえる,,"to put things in order,to arrange,to make uniform,to get something ready"
976,,算盤,そろばん,,abacus
977,,存じる,ぞんじる,,(hum) to know
978,,存ずる,ぞんずる,,
979,,損得,そんとく,,"loss and gain,advantage and disadvantage"
980,,田ぼ,たんぼ,,"paddy field,farm"
981,,だいいち,（副）,,"first,foremost,# 1"
982,,退院,たいいん,,leaving hospital
983,,大学院,だいがくいん,,graduate school
984,,大工,だいく,,carpenter
985,,体系,たいけい,,"system,organization"
986,,太鼓,たいこ,,"drum,tambourine"
987,,対策,たいさく,,"counter-plan,counter-measure"
988,,大して,たいして,,"(not so) much,(not) very"
989,,対照,たいしょう,,"contrast,antithesis,comparison"
990,,大小,だいしょう,,size
991,,体制,たいせい,,"order,system,structure,set-up,organization"
992,,体積,たいせき,,"capacity,volume"
993,,大層,たいそう,,"very much,exaggerated,very fine"
994,,体操,たいそう,,"gymnastics,physical exercises,calisthenics"
995,,大分,だいぶん,,"considerably,greatly,a lot"
996,,大木,たいぼく,,large tree
997,,題名,だいめい,,title
998,,代名詞,だいめいし,,pronoun
999,,,タイア,,"tire,tyre"
1000,,,ダイヤグラム,,diagram
1001,,,ダイヤモンド,,diamond
1002,,,ダイヤル,,dial
1003,,Ͼ立,たいりつ,,"confrontation,opposition,antagonism"
1004,,田植え,たうえ,,rice planting
1005,,絶えず,たえず,,constantly
1006,,楕円,だえん,,ellipse
1007,,高める,たかめる,,"to raise,to lift,to boost"
1008,,耕す,たがやす,,"to till,to plow,to cultivate"
1009,,滝,たき,,waterfall
1010,,炊く,たく,,"to boil,to cook"
1011,,焚く,たく,,"to burn,to kindle,to build a fire"
1012,,蓄える,たくわえる,,"to store,to lay in stock"
1013,,竹,たけ,,"bamboo,middle (of a three-tier ranking system)"
1014,,助かる,たすかる,,"to be saved,to be rescued,to survive,to be helpful"
1015,,只,ただ,,"free of charge,mere,sole,only,usual,common"
1016,,但し,ただし,,"but,however,provided that"
1017,,畳む,たたむ,,to fold (clothes)
1018,,立ち止まる,たちどまる,,"to stop,to halt,to stand still"
1019,,,たちまち,,"at once,in a moment,suddenly,all at once"
1020,,建つ,たつ,,"to erect,to be erected,to be built"
1021,,発つ,たつ,,"to depart (on a plane, train, etc.)"
1022,,脱線,だっせん,,"derailment,digression"
1023,,妥当,だとう,,"valid,proper,right,appropriate"
1024,,例える,たとえる,,"to compare,to liken,to speak figuratively,to illustrate,to use a simile"
1025,,頼もしい,たのもしい,,"reliable,trustworthy,hopeful,promising"
1026,,足袋,たび,,"tabi,Japanese socks (with split toe)"
1027,,,ダブル,,double
1028,,,だます,,"to trick,to cheat,to deceive"
1029,,溜まる,たまる,,"to collect,to gather,to save"
1030,,,ダム,,dumb
1031,,溜息,ためいき,,a sigh
1032,,,ためらう,,to hesitate
1033,,溜める,ためる,,"to amass,to accumulate"
1034,,,だらしない,,"slovenly,loose,a slut"
1035,,足る,たる,,"to be sufficient,to be enough"
1036,,段階,だんかい,,"gradation,grade,stage"
1037,,短期,たんき,,short term
1038,,炭鉱,たんこう,,"coal mine,coal pit"
1039,,短所,たんしょ,,"(1) defect,demerit,weak point,(2) disadvantage"
1040,,,たんす,,chest of drawers
1041,,淡水,たんすい,,fresh water
1042,,断水,だんすい,,water outage
1043,,単数,たんすう,,singular (number)
1044,,団地,だんち,,multi-unit apartments
1045,,断定,だんてい,,"conclusion,decision"
1046,,短編,たんぺん,,"short (e.g. story, film)"
1047,,誓う,ちかう,,"to swear,to vow,to take an oath,to pledge"
1048,,地下水,ちかすい,,underground water
1049,,近々,ちかぢか,,"nearness,before long"
1050,,近付ける,ちかづける,,"to bring near,to put close,to let come near,to associate with"
1051,,近寄る,ちかよる,,"to approach,to draw near"
1052,,力強い,ちからづよい,,"reassuring,emboldened"
1053,,,ちぎる,,"to cut up fine,to pick (fruit)"
1054,,地質,ちしつ,,geological features
1055,,知人,ちじん,,"friend,acquaintance"
1056,,地帯,ちたい,,"area,zone"
1057,,縮む,ちぢむ,,"to shrink,to be contracted"
1058,,縮める,ちぢめる,,"to shorten,to reduce,to boil down,to shrink"
1059,,縮れる,ちぢれる,,"to be wavy,to be curled"
1060,,,チップ,,"(1) gratuity,tip,(2) chip"
1061,,地点,ちてん,,"site,point on a map"
1062,,地名,ちめい,,place name
1063,,茶色い,ちゃいろい,,
1064,,着々,ちゃくちゃく,,steadily
1065,,茶碗,ちゃわん,,"rice bowl,tea cup,teacup"
1066,,中間,ちゅうかん,,"middle,midway,interim"
1067,,中旬,ちゅうじゅん,,second third of a month
1068,,抽象,ちゅうしょう,,abstract
1069,,中世,ちゅうせい,,"Middle Ages,mediaeval times"
1070,,中性,ちゅうせい,,"neuter gender,neutral (chem.),indifference,sterility"
1071,,中途,ちゅうと,,"in the middle,half-way"
1072,,中年,ちゅうねん,,middle-aged
1073,,超過,ちょうか,,"excess,being more than"
1074,,彫刻,ちょうこく,,"carving,engraving,sculpture"
1075,,長所,ちょうしょ,,"(1) strong point,merit,(2) advantage"
1076,,長女,ちょうじょ,,eldest daughter
1077,,調整,ちょうせい,,"regulation,adjustment,tuning"
1078,,調節,ちょうせつ,,"regulation,adjustment,control"
1079,,長短,ちょうたん,,"length,long and short,+-"
1080,,頂点,ちょうてん,,"top,summit"
1081,,長男,ちょうなん,,eldest son
1082,,長方形,ちょうほうけい,,"rectangle,oblong"
1083,,調味料,ちょうみりょう,,"condiment,seasoning"
1084,,,チョーク,,"chock,chalk"
1085,,直後,ちょくご,,immediately following
1086,,直線,ちょくせん,,straight line
1087,,直前,ちょくぜん,,just before
1088,,直通,ちょくつう,,direct communication
1089,,直流,ちょくりゅう,,direct current
1090,,貯蔵,ちょぞう,,"storage,preservation"
1091,,直角,ちょっかく,,right angle
1092,,直径,ちょっけい,,diameter
1093,,散らかす,ちらかす,,"to scatter around,to leave untidy"
1094,,散らかる,ちらかる,,"to be in disorder,to lie scattered around"
1095,,散らす,ちらす,,"to scatter,to disperse,to distribute"
1096,,塵紙,ちりがみ,,"tissue paper,toilet paper"
1097,,散る,ちる,,"to fall,to scatter (e.g. blossoms)"
1098,,追加,ついか,,"addition,supplement,appendix"
1099,,,ついで,,"opportunity,occasion"
1100,,通貨,つうか,,currency
1101,,通勤,つうきん,,commuting to work
1102,,通ずる,つうずる,,
1103,,通知,つうち,,"notice,notification"
1104,,通帳,つうちょう,,passbook
1105,,通訳,つうやく,,interpretation
1106,,通用,つうよう,,"popular use,circulation"
1107,,通路,つうろ,,"passage,pathway"
1108,,付合う,つきあう,,"to associate with,to keep company with,to get on with"
1109,,突き当たり,つきあたり,,end (e.g. of street)
1110,,突き当たる,つきあたる,,"to run into,to collide with"
1111,,月日,つきひ,,"time,years,days"
1112,,点く,つく,,"to catch fire,(electricity) comes on"
1113,,突く,つく,,"(1) to thrust,to strike,(2) to poke"
1114,,次ぐ,つぐ,,"to rank next to,to come after"
1115,,作る/造る,つくる,,"to make,to create"
1116,,着ける,つける,,"(1) to attach,to join,to add,to append"
1117,,点ける,つける,,"to turn on,to switch on,to light up"
1118,,浸ける,つける,,"to dip in,to soak"
1119,,伝わる,つたわる,,"to be handed down,to be introduced,to be transmitted"
1120,,突っ込む,つっこむ,,"to plunge into,to go into deeply"
1121,,務める,つとめる,,"(1) to serve,to fill a post,to serve under,to work (for)"
1122,,努める,つとめる,,"(1) to serve,to fill a post,to serve under,to work (for)"
1123,,綱,つな,,rope
1124,,繋がり,つながり,,"connection,link,relationship"
1125,,繋がる,つながる,,"to be tied together,to be connected to,to be related to"
1126,,繋げる,つなげる,,to connect
1127,,粒,つぶ,,grain
1128,,潰す,つぶす,,"to smash,to waste"
1129,,潰れる,つぶれる,,"to be smashed,to go bankrupt"
1130,,,つまずく,,"to stumble,to trip"
1131,,詰まる,つまる,,"to be blocked,to be packed"
1132,,積む,つむ,,"to pile up,to stack"
1133,,爪,つめ,,"fingernail or toenail,claw,talon,hoof"
1134,,艶,つや,,"gloss,glaze"
1135,,強気,つよき,,"firm,strong"
1136,,釣り合う,つりあう,,"to balance,to be in harmony,to suit"
1137,,吊る,つる,,to hang
1138,,吊す,つるす,,to hang
1139,,出合い,であい,,an encounter
1140,,手洗い,てあらい,,"restroom,lavatory,hand-washing"
1141,,定員,ていいん,,"fixed number of regular personnel,capacity (of boat, etc.)"
1142,,定価,ていか,,established price
1143,,低下,ていか,,"fall,decline,lowering,deterioration"
1144,,定期券,ていきけん,,"commuter pass,season ticket"
1145,,定休日,ていきゅうび,,regular holiday
1146,,停止,ていし,,"suspension,interruption,stoppage,ban"
1147,,停車,ていしゃ,,stopping (e.g. train)
1148,,停電,ていでん,,failure of electricity
1149,,出入り,でいり,,"in and out,coming and going,free association,income and expenditure,debits and credit"
1150,,出入口,でいりぐち,,exit and entrance
1151,,手入れ,ていれ,,"repairs,maintenance"
1152,,,テーマ,,"(n) theme,project,topic (de: Thema)"
1153,,出掛ける,でかける,,"to depart,to set out,to start,to be going out"
1154,,出来上がり,できあがり,,"be finished,ready,made for,cut out"
1155,,出来上がる,できあがる,,"(1) to be finished,to be ready,by definition,(2) to be very drunk"
1156,,的確,てきかく,,"precise,accurate"
1157,,適確,てきかく,,"precise,accurate"
1158,,手首,てくび,,wrist
1159,,凸凹,でこぼこ,,"unevenness,roughness,ruggedness"
1160,,手頃,てごろ,,"moderate,handy"
1161,,,でたらめ,,"(1) irresponsible utterance,nonsense,nonsensical,(2) random"
1162,,手帳,てちょう,,notebook
1163,,鉄橋,てっきょう,,"railway bridge,iron bridge"
1164,,手続き,てつづき,,"procedure,(legal) process,formalities"
1165,,鉄砲,てっぽう,,gun
1166,,,テニスコート,,tennis court
1167,,手拭い,てぬぐい,,(hand) towel
1168,,手前,てまえ,,"before,this side,we,you"
1169,,出迎え,でむかえ,,"meeting,reception"
1170,,出迎える,でむかえる,,"to meet,to greet"
1171,,照らす,てらす,,"to shine on,to illuminate"
1172,,照る,てる,,to shine
1173,,展開,てんかい,,"develop,expansion (opposite of compression)"
1174,,伝記,でんき,,"biography,life story"
1175,,電球,でんきゅう,,light bulb
1176,,点数,てんすう,,"marks,points,score,runs"
1177,,伝染,でんせん,,contagion
1178,,電池,でんち,,battery
1179,,点々,てんてん,,"here and there,little by little"
1180,,転々,てんてん,,
1181,,電柱,でんちゅう,,"telephone pole,telegraph pole,lightpole"
1182,,天皇,てんのう,,Emperor of Japan
1183,,電波,でんぱ,,electro-magnetic wave
1184,,,テンポ,,tempo
1185,,電流,でんりゅう,,electric current
1186,,電力,でんりょく,,electric power
