863,,潜る,くぐる,,"1. to drive, to pass through, 2. to evade, to hide, 3. to dive (into or under water), to go undergro"
864,,種々,くさぐさ,,variety
865,,嚏,くしゃみ,,sneeze
866,,旧事,くじ,,"past events, bygones"
867,,籤引,くじびき,,"lottery, drawn lot"
868,,擽ぐったい,くすぐったい,,ticklish
869,,草臥れる,くたびれる,,"to get tired, to wear out"
870,,下らない,くだらない,,"good-for-nothing, stupid, trivial, worthless"
871,,件,くだん,,"example, precedent, the usual, the said, the above-mentioned, (man) in question"
872,,口ずさむ,くちずさむ,,"to hum something, to sing to oneself"
873,,嘴,くちばし,,"beak, bill"
874,,朽ちる,くちる,,to rot
875,,,くっきり,,"distinctly, clearly, boldly"
876,,屈折,くっせつ,,"bending, indentation, refraction"
877,,くっ付く,くっつく,,"to adhere to, to keep close to"
878,,くっ付ける,くっつける,,to attach
879,,覆す,くつがえす,,"to overturn, to upset, to overthrow, to undermine"
880,,諄い,くどい,,"verbose, importunate, heavy (taste)"
881,,国境,くにざかい,,national or state border
882,,首飾り,くびかざり,,necklace
883,,首輪,くびわ,,"necklace, choker"
884,,組み合わせ,くみあわせ,,combination
885,,組み合わせる,くみあわせる,,"to join together, to combine, to join up"
886,,組み込む,くみこむ,,"to insert, to include, to cut in (printing)"
887,,蔵,くら,,"warehouse, cellar, magazine, granary, godown, depository, treasury, elevator"
888,,苦しめる,くるしめる,,"to torment, to harass, to inflict pain"
889,,包む,くるむ,,"to be engulfed in, to be enveloped by, to wrap up, to tuck in, to pack, to do up, to cover with, to dress i"
890,,呉れ呉れも,くれぐれも,,"repeatedly, sincerely, earnestly"
891,,呉れる,くれる,,"to give, to let one have, to do for one, to be given"
892,,玄人,くろうと,,"expert, professional, geisha, prostitute"
893,,黒字,くろじ,,balance (figure) in the black
894,,君主,くんしゅ,,"ruler, monarch"
895,,愚痴,ぐち,,"idle complaint, grumble"
896,,,ぐっと,,"firmly, fast, much, more"
897,,,ぐらい,,approximately
898,,群,ぐん,,group (math)
899,,軍艦,ぐんかん,,"warship, battleship"
900,,群集,ぐんしゅう,,"(social) group, crowd, throng, mob, multitude"
901,,軍事,ぐんじ,,military affairs
902,,軍備,ぐんび,,"armaments, military preparations"
903,,軍服,ぐんぷく,,military or naval uniform
904,,刑,けい,,"penalty, sentence, punishment"
905,,頃,けい,,"time, about, toward, approximately (time)"
906,,傾,けい,,"lean, incline"
907,,系,けい,,"system, lineage, group"
908,,経過,けいか,,"passage, expiration, progress"
909,,軽快,けいかい,,"rhythmical (e.g. melody), casual (e.g. dress), light, nimble"
910,,警戒,けいかい,,"warning, admonition, vigilance"
911,,計器,けいき,,"meter, gauge"
912,,契機,けいき,,"opportunity, chance"
913,,敬具,けいぐ,,Sincerely yours
914,,軽減,けいげん,,abatement
915,,掲載,けいさい,,appearance (e.g. article in paper)
916,,傾斜,けいしゃ,,"inclination, slant, slope, bevel, list, dip"
917,,形成,けいせい,,formation
918,,形勢,けいせい,,"condition, situation, prospects"
919,,軽率,けいそつ,,"rash, thoughtless, careless, hasty"
920,,携帯,けいたい,,carrying something
921,,形態,けいたい,,"form, shape, figure"
922,,刑罰,けいばつ,,"judgement, penalty, punishment"
923,,経費,けいひ,,"expenses, cost, outlay"
924,,警部,けいぶ,,police inspector
925,,軽蔑,けいべつ,,"scorn, disdain"
926,,経歴,けいれき,,"personal history, career"
927,,経路,けいろ,,"course, route, channel"
928,,汚す,けがす,,"to disgrace, to dishonour"
929,,汚らわしい,けがらわしい,,"filthy, unfair"
930,,汚れ,けがれ,,"uncleanness, impurity, disgrace"
931,,汚れる,けがれる,,"to get dirty, to become dirty"
932,,獣,けだもの,,"beast, brute"
933,,吝嗇,けち,,"stinginess, miser, miserliness, skinflint, tightwad, niggard, pinching pennies"
934,,結核,けっかく,,"tuberculosis, tubercule"
935,,血管,けっかん,,blood vessel
936,,決行,けっこう,,"doing (with resolve), carrying out (i.e. a plan)"
937,,決算,けっさん,,"balance sheet, settlement of accounts"
938,,決勝,けっしょう,,"decision of a contest, finals (in sports)"
939,,結晶,けっしょう,,"crystal, crystallization"
940,,結成,けっせい,,formation
941,,結束,けっそく,,"union, unity"
942,,傑,けつ,,excellence
943,,決意,けつい,,"decision, determination"
944,,決議,けつぎ,,"resolution, vote, decision"
945,,結合,けつごう,,"combination, union"
946,,決断,けつだん,,"decision, determination"
947,,欠乏,けつぼう,,"want, shortage, famine"
948,,蹴飛ばす,けとばす,,"to kick away, to kick off, to kick (someone), to refuse, to reject"
949,,貶す,けなす,,to speak ill of
950,,煙たい,けむたい,,"smoky, feeling awkward"
951,,煙る,けむる,,to smoke (e.g. fire)
952,,家来,けらい,,"retainer, retinue, servant"
953,,,けれど,,"but, however"
954,,圏,けん,,"sphere, circle, range"
955,,権,けん,,"authority, the right (to do something)"
956,,権威,けんい,,"authority, power, influence"
957,,兼業,けんぎょう,,"side line, second business"
958,,権限,けんげん,,"power, authority, jurisdiction"
959,,健在,けんざい,,"in good health, well"
960,,懸賞,けんしょう,,"offering prizes, winning, reward"
961,,検事,けんじ,,public prosecutor
962,,健全,けんぜん,,"health, soundness, wholesome"
963,,見地,けんち,,point of view
964,,賢明,けんめい,,"wisdom, intelligence, prudence"
965,,倹約,けんやく,,"thrift, economy, frugality"
966,,兼用,けんよう,,"multi-use, combined use, combination, serving two purposes"
967,,権力,けんりょく,,"power, authority, influence"
968,,劇団,げきだん,,"troupe, theatrical company"
969,,激励,げきれい,,encouragement
970,,月謝,げっしゃ,,monthly tuition fee
971,,,げっそり,,"being disheartened, losing weight"
972,,月賦,げっぷ,,monthly installment
973,,下痢,げり,,diarrhoea
974,,原,げん,,"original, primitive, primary, fundamental, raw"
975,,原形,げんけい,,"original form, base form"
976,,現行,げんこう,,"present, current, in operation"
977,,原作,げんさく,,original work
978,,原子,げんし,,atom
979,,元首,げんしゅ,,"ruler, sovereign"
980,,原書,げんしょ,,original document
981,,減少,げんしょう,,"decrease, reduction, decline"
982,,現場,げんじょう,,"actual spot, scene, scene of the crime"
983,,元素,げんそ,,chemical element
984,,原則,げんそく,,"principle, general rule"
985,,現像,げんぞう,,developing (film)
986,,現地,げんち,,"actual place, local"
987,,限定,げんてい,,"limit, restriction"
988,,原点,げんてん,,"origin (coordinates), starting point"
989,,原典,げんてん,,original (text)
990,,減点,げんてん,,"subtract, give a demerit"
991,,原爆,げんばく,,atomic bomb
992,,原文,げんぶん,,"the text, original"
993,,厳密,げんみつ,,"strict, close"
994,,原油,げんゆ,,crude oil
995,,言論,げんろん,,discussion
996,,故,こ,,the late (deceased)
997,,戸,こ,,counter for houses
998,,児,こ,,"child, the young of animals"
999,,巨,こ,,"big, large, great"
1000,,恋する,こいする,,"to fall in love with, to love"
1001,,溝,こう,,"10^38, hundred undecillion (American), hundred sextillion (British)"
1002,,校,こう,,"-school, proof"
1003,,好意,こうい,,"good will, favor, courtesy"
1004,,行為,こうい,,"act, deed, conduct"
1005,,行員,こういん,,bank clerk
1006,,交易,こうえき,,"trade, commerce"
1007,,公演,こうえん,,public performance
1008,,後悔,こうかい,,"regret, repentance"
1009,,公開,こうかい,,presenting to the public
1010,,航海,こうかい,,"sail, voyage"
1011,,工学,こうがく,,engineering
1012,,皇居,こうきょ,,Imperial Palace
1013,,好況,こうきょう,,"prosperous conditions, healthy economy"
1014,,抗議,こうぎ,,"protest, objection"
1015,,鉱業,こうぎょう,,mining industry
1016,,興業,こうぎょう,,industrial enterprise
1017,,高原,こうげん,,"tableland, plateau"
1018,,煌々と,こうこうと,,"brilliantly, brightly"
1019,,考古学,こうこがく,,archaeology
1020,,交互,こうご,,"mutual, reciprocal, alternate"
1021,,工作,こうさく,,"work, construction, handicraft, maneuvering"
1022,,耕作,こうさく,,"cultivation, farming"
1023,,鉱山,こうざん,,mine (ore)
1024,,講習,こうしゅう,,"short course, training"
1025,,交渉,こうしょう,,"negotiations, discussions, connection"
1026,,高尚,こうしょう,,"high, noble, refined, advanced"
1027,,行進,こうしん,,"march, parade"
1028,,香辛料,こうしんりょう,,spices
1029,,口述,こうじゅつ,,verbal statement
1030,,控除,こうじょ,,"subsidy, deduction"
1031,,向上,こうじょう,,"elevation, rise, improvement, advancement, progress"
1032,,降水,こうすい,,"rainfall, precipitation"
1033,,洪水,こうずい,,flood
1034,,公然,こうぜん,,"open (e.g. secret), public, official"
1035,,抗争,こうそう,,"dispute, resistance"
1036,,構想,こうそう,,"plan, plot, idea, conception"
1037,,拘束,こうそく,,"restriction, restraint"
1038,,後退,こうたい,,"retreat, backspace (BS)"
1039,,光沢,こうたく,,"brilliance, polish, lustre, glossy finish (of photographs)"
1040,,公団,こうだん,,public corporation
1041,,好調,こうちょう,,"favourable, promising, satisfactory, in good shape"
1042,,口頭,こうとう,,oral
1043,,講読,こうどく,,"reading, translation"
1044,,購読,こうどく,,subscription (e.g. magazine)
1045,,購入,こうにゅう,,"purchase, buy"
1046,,公認,こうにん,,"official recognition, authorization, licence, accreditation"
1047,,光熱費,こうねつひ,,cost of fuel and light
1048,,荒廃,こうはい,,ruin
1049,,購買,こうばい,,"purchase, buy"
1050,,好評,こうひょう,,"popularity, favorable reputation"
1051,,交付,こうふ,,"delivering, furnishing (with copies)"
1052,,降伏,こうふく,,"capitulation, surrender, submission"
1053,,興奮,こうふん,,"excitement, stimulation, agitation, arousal"
1054,,公募,こうぼ,,"public appeal, public contribution"
1055,,巧妙,こうみょう,,"ingenious, skillful, clever, deft"
1056,,公用,こうよう,,"government business, public use, public expense"
1057,,小売,こうり,,retail
1058,,効率,こうりつ,,efficiency
1059,,公立,こうりつ,,public (institution)
1060,,小柄,こがら,,short (build)
1061,,小切手,こぎって,,"cheque, check"
1062,,国産,こくさん,,domestic products
1063,,国定,こくてい,,"state-sponsored, national"
1064,,国土,こくど,,realm
1065,,告白,こくはく,,"confession, acknowledgement"
1066,,国防,こくぼう,,national defence
1067,,国有,こくゆう,,national ownership
1068,,国連,こくれん,,"U.N., United Nations"
1069,,漕ぐ,こぐ,,"to row, to scull, to pedal"
1070,,焦げ茶,こげちゃ,,black tea
1071,,個々,ここ,,"individual, one by one"
1072,,箇箇,ここ,,"individual, separate"
1073,,心地,ここち,,"feeling, sensation, mood"
1074,,心得,こころえ,,"knowledge, information"
1075,,心掛け,こころがけ,,"readiness, intention, aim"
1076,,心掛ける,こころがける,,"to bear in mind, to aim to do"
1077,,志,こころざし,,"will, intention, motive"
1078,,志す,こころざす,,"to plan, to intend, to aspire to, to set aims (sights on)"
1079,,心強い,こころづよい,,"heartening, reassuring"
1080,,心細い,こころぼそい,,"helpless, forlorn, hopeless, unpromising, lonely, discouraging, disheartening"
1081,,試み,こころみ,,"trial, experiment"
1082,,試みる,こころみる,,"to try, to test"
1083,,快い,こころよい,,"pleasant, agreeable"
1084,,凝らす,こごらす,,"to freeze, to congeal"
1085,,凝る,こごる,,"to congeal, to freeze"
1086,,拵える,こしらえる,,"to make, to manufacture"
1087,,孤児,こじ,,orphan
1088,,拗れる,こじれる,,"to get complicated, to grow worse"
1089,,故人,こじん,,"the deceased, old friend"
1090,,梢,こずえ,,treetop
1091,,個性,こせい,,"individuality, personality, idiosyncrasy"
1092,,戸籍,こせき,,"census, family register"
1093,,小銭,こぜに,,"coins, small change"
1094,,固体,こたい,,solid (body)
1095,,答え,こたえ,,"answer, response"
1096,,堪える,こたえる,,"to bear, to stand, to endure, to put up with, to support, to withstand, to resist, to brave, to be fit for, t"
1097,,火燵,こたつ,,"table with heater, (orig) charcoal brazier in a floor well"
1098,,古代,こだい,,ancient times
1099,,,こだわる,,"to fuss over, to be particular about, to be concerned about"
1100,,誇張,こちょう,,exaggeration
1101,,滑稽,こっけい,,"funny, humorous, comical, laughable, ridiculous, joking"
1102,,国交,こっこう,,diplomatic relations
1103,,骨董品,こっとうひん,,curio
1104,,骨,こつ,,"knack, skill"
1105,,固定,こてい,,fixation
1106,,事柄,ことがら,,"matter, thing, affair, circumstance"
1107,,悉く,ことごとく,,"altogether, entirely"
1108,,言伝,ことづて,,"declaration, hearsay"
1109,,殊に,ことに,,"especially, above all"
1110,,事によると,ことによると,,depending on the circumstances
1111,,孤独,こどく,,"isolation, loneliness, solitude"
1112,,粉々,こなごな,,in very small pieces
1113,,此の,この,,this
1114,,この間,このあいだ,,"the other day, lately, recently"
1115,,この頃,このごろ,,recently
1116,,好ましい,このましい,,"nice, likeable, desirable"
1117,,個別,こべつ,,particular case
1118,,零す,こぼす,,to spill
1119,,零れる,こぼれる,,"to overflow, to spill"
1120,,細やか,こまやか,,friendly
1121,,混む,こむ,,to be crowded
1122,,込める,こめる,,"to include, to put into"
1123,,篭る,こもる,,"to seclude oneself, to be confined in, to be implied, to be stuffy"
1124,,固有,こゆう,,"characteristic, tradition, peculiar, inherent, eigen-"
1125,,雇用,こよう,,"employment (long term), hire"
1126,,暦,こよみ,,"calendar, almanac"
1127,,堪える,こらえる,,"to bear, to stand, to endure, to put up with, to support, to withstand, to resist, to brave, to be fit for, t"
1128,,孤立,こりつ,,"isolation, helplessness"
1129,,懲りる,こりる,,"to learn by experience, to be disgusted with"
1130,,此れ,これ,,this
1131,,此れ等,これら,,these
1132,,魂,こん,,"soul, spirit"
1133,,根気,こんき,,"patience, perseverance, energy"
1134,,根拠,こんきょ,,"basis, foundation"
1135,,混血,こんけつ,,"mixed race, mixed parentage"
1136,,昆虫,こんちゅう,,"insect, bug"
1137,,根底,こんてい,,"root, basis, foundation"
1138,,混同,こんどう,,"confusion, mixing, merger"
1139,,今日は,こんにちは,,"hello, good day (daytime greeting id)"
1140,,今晩は,こんばんは,,good evening
1141,,根本,こんぽん,,"origin, source, foundation, root, base, principle"
1142,,御,ご,,"go-, honourable"
1143,,語彙,ごい,,"vocabulary, glossary"
1144,,濠,ごう,,moat
1145,,業,ごう,,"Buddhist karma, actions committed in a former life"
1146,,号,ごう,,"number, issue"
1147,,合意,ごうい,,"agreement, consent, mutual understanding"
1148,,合議,ごうぎ,,"consultation, conference"
1149,,強気,ごうぎ,,"great, grand"
1150,,合成,ごうせい,,"synthesis, composition, synthetic, composite, mixed, combined, compound"
1151,,護衛,ごえい,,"guard, convoy, escort"
1152,,語句,ごく,,"words, phrases"
1153,,極楽,ごくらく,,paradise
1154,,ご苦労様,ごくろうさま,,Thank you very much for your....
1155,,語源,ごげん,,"word root, word derivation, etymology"
1156,,誤差,ごさ,,error
1157,,ご座います,ございます,,"to be (polite), to exist"
1158,,ご馳走,ごちそう,,"feast, treating (someone)"
1159,,ご馳走さま,ごちそうさま,,feast
1160,,毎,ごと,,each respectively
1161,,碁盤,ごばん,,Go board
1162,,ご無沙汰,ごぶさた,,not writing or contacting for a while
1163,,誤魔化す,ごまかす,,"to deceive, to falsify, to misrepresent"
1164,,御免ください,ごめんください,,May I come in?
1165,,御免なさい,ごめんなさい,,"I beg your pardon, excuse me"
1166,,御覧なさい,ごらんなさい,,"(please) look, (please) try to do"
1167,,佐,さ,,help
1168,,再,さい,,"re-, again, repeated"
1169,,差異,さい,,"difference, disparity"
1170,,歳,さい,,#NAME?
1171,,再会,さいかい,,"another meeting, meeting again, reunion"
1172,,災害,さいがい,,"calamity, disaster, misfortune"
1173,,細菌,さいきん,,"bacillus, bacterium, germ"
1174,,細工,さいく,,"work, craftsmanship, tactics, trick"
1175,,採掘,さいくつ,,mining
1176,,採決,さいけつ,,"vote, roll call"
1177,,再建,さいけん,,"rebuilding, reconstruction, rehabilitation"
1178,,再現,さいげん,,"reappearance, reproduction, return, revival"
1179,,採算,さいさん,,profit
1180,,採集,さいしゅう,,"collecting, gathering"
1181,,再生,さいせい,,"playback, regeneration, resuscitation, return to life, rebirth, reincarnation, narrow escape, reclamation, r"
1182,,最善,さいぜん,,the very best
1183,,採択,さいたく,,"adoption, selection, choice"
1184,,再発,さいはつ,,"return, relapse, reoccurrence"
1185,,栽培,さいばい,,cultivation
1186,,細胞,さいぼう,,cell (biology)
1187,,採用,さいよう,,"use, adopt"
1188,,遮る,さえぎる,,"to interrupt, to intercept, to obstruct"
1189,,囀る,さえずる,,"to sing, to chirp, to twitter"
1190,,冴える,さえる,,"to be clear, to be serene, to be cold, to be skillful"
1191,,竿,さお,,"rod, pole (e.g. for drying laundry)"
1192,,栄える,さかえる,,"to prosper, to flourish"
1193,,杯,さかずき,,wine cups
1194,,逆立ち,さかだち,,"handstand, headstand"
1195,,逆上る,さかのぼる,,"to go back, to go upstream, to make retroactive"
1196,,盛る,さかる,,"to prosper, to flourish, to copulate (animals)"
1197,,差額,さがく,,"balance, difference, margin"
1198,,下がる,さがる,,"to hang down, to abate, to retire, to fall, to step back"
1199,,一昨昨日,さきおととい,,two days before yesterday
1200,,先に,さきに,,"before, earlier than, ahead, beyond, away, previously, recently"
1201,,詐欺,さぎ,,"fraud, swindle"
1202,,作,さく,,"a work, a harvest"
1203,,策,さく,,"plan, policy"
1204,,柵,さく,,"fence, paling"
1205,,削減,さくげん,,"cut, reduction, curtailment"
1206,,錯誤,さくご,,mistake
1207,,作戦,さくせん,,"military or naval operations, tactics, strategy"
1208,,作物,さくぶつ,,literary work
1209,,叫び,さけび,,"shout, scream, outcry"
1210,,裂ける,さける,,"to split, to tear, to burst"
1211,,捧げる,ささげる,,"to lift up, to give, to offer, to consecrate, to devote, to sacrifice, to dedicate"
1212,,差し掛かる,さしかかる,,"to come near to, to approach"
1213,,指図,さしず,,"instruction, mandate"
1214,,差し出す,さしだす,,"to present, to submit, to tender, to hold out"
1215,,差し支える,さしつかえる,,"to interfere, to hinder, to become impeded"
1216,,差し引く,さしひく,,to deduct
1217,,些事,さじ,,"something small or petty, trifle"
1218,,授ける,さずける,,"to grant, to award, to teach"
1219,,嘸,さぞ,,"I am sure, certainly, no doubt"
1220,,定まる,さだまる,,"to become settled, to be fixed"
1221,,定める,さだめる,,"to decide, to establish, to determine"
1222,,錯覚,さっかく,,"optical illusion, hallucination"
1223,,早急,さっきゅう,,urgent
1224,,察する,さっする,,"to guess, to sense, to presume, to judge, to sympathize with"
1225,,,さっと,,"quickly, suddenly"
1226,,冊,さつ,,counter for books
1227,,殺人,さつじん,,murder
1228,,偖,さて,,"well, now, then"
1229,,悟る,さとる,,"to attain enlightenment, to perceive, to understand, to discern"
1230,,真実,さな,,"truth, reality"
1231,,裁く,さばく,,to judge
1232,,錆び,さび,,rust (colour)
1233,,左程,さほど,,"(not) very, (not) much"
1234,,様,さま,,"Mr. or Mrs., manner, kind, appearance"
1235,,三味線,さみせん,,"three-stringed Japanese guitar, shamisen"
1236,,侍,さむらい,,"Samurai, warrior"
1237,,然も,さも,,"with gusto, with satisfaction"
1238,,作用,さよう,,"action, operation, effect, function"
1239,,左様なら,さようなら,,good-bye
1240,,拐う,さらう,,"to carry off, to run away with, to kidnap, to abduct"
1241,,爽やか,さわやか,,"fresh, refreshing, invigorating, clear, fluent, eloquent"
1242,,障る,さわる,,"to hinder, to interfere with, to affect, to do one harm, to be harmful to"
1243,,酸,さん,,acid
1244,,,さん,,Mr or Mrs
1245,,酸化,さんか,,oxidation
1246,,山岳,さんがく,,mountains
1247,,産休,さんきゅう,,maternity leave
1248,,桟橋,さんきょう,,"wharf, bridge, jetty, pier"
1249,,参議院,さんぎいん,,House of Councillors
1250,,産後,さんご,,"postpartum, after childbirth"
1251,,産出,さんしゅつ,,"yield, produce"
1252,,参照,さんしょう,,"reference, consultation, consultation"
1253,,参上,さんじょう,,"calling on, visiting"
1254,,賛成,さんせい,,"approval, agreement, support, favour"
1255,,賛美,さんび,,"praise, adoration, glorification"
1256,,産婦人科,さんふじんか,,maternity and gynecology department
1257,,産物,さんぶつ,,"product, result, fruit"
1258,,山腹,さんぷく,,"hillside, mountainside"
1259,,山脈,さんみゃく,,mountain range
1260,,財,ざい,,"fortune, riches"
1261,,財源,ざいげん,,"source of funds, resources, finances"
1262,,在庫,ざいこ,,"stockpile, stock"
1263,,財政,ざいせい,,"economy, financial affairs"
1264,,座談会,ざだんかい,,"symposium, round-table discussion"
1265,,雑貨,ざっか,,"miscellaneous goods, general goods, sundries"
1266,,雑,ざつ,,"rough, crude"
1267,,雑談,ざつだん,,"chatting, idle talk"
1268,,雑木,ざつぼく,,"various kinds of small trees, assorted trees"
1269,,座標,ざひょう,,coordinate(s)
1270,,残金,ざんきん,,remaining money
1271,,残酷,ざんこく,,"cruelty, harshness"
1272,,残高,ざんだか,,"(bank) balance, remainder"
1273,,死,し,,"death, decease"
1274,,,し,,"10^24 (kanji is JIS X 0212 kuten 4906), septillion (American), quadrillion (British)"
1275,,次,し,,"order, sequence, times, next, below"
1276,,仕上がり,しあがり,,"finish, end, completion"
1277,,仕上げ,しあげ,,"end, finishing touches, being finished"
1278,,仕上げる,しあげる,,"to finish up, to complete"
1279,,明々後日,しあさって,,two days after tomorrow
1280,,飼育,しいく,,"breeding, raising, rearing"
1281,,強いて,しいて,,by force
1282,,強いる,しいる,,"to force, to compel, to coerce"
1283,,仕入れる,しいれる,,"to lay in stock, to replenish stock, to procure"
1284,,,しいんと,,"silent (as the grave), (deathly) quiet"
1285,,歯科,しか,,dentistry
1286,,資格,しかく,,"qualifications, requirements, capabilities"
1287,,視覚,しかく,,"sense of sight, vision"
1288,,仕掛け,しかけ,,"device, trick, mechanism, gadget, (small) scale, half finished, commencement, set up, challenge"
1289,,仕掛ける,しかける,,"to commence, to lay (mines), to set (traps), to wage (war), to challenge"
1290,,然し,しかし,,"however, but"
1291,,然しながら,しかしながら,,"nevertheless, however"
1292,,而も,しかも,,"moreover, furthermore, nevertheless, and yet"
1293,,市街,しがい,,"urban areas, the streets, town, city"
1294,,指揮,しき,,"command, direction"
1295,,色彩,しきさい,,"colour, hue, tints"
1296,,式場,しきじょう,,"ceremonial hall, place of ceremony (e.g. marriage)"
1297,,為来り,しきたり,,customs
1298,,頻りに,しきりに,,"frequently, repeatedly, incessantly, eagerly"
1299,,仕切る,しきる,,"to partition, to divide, to mark off, to settle accounts, to toe the mark"
1300,,資金,しきん,,"funds, capital"
1301,,施行,しぎょう,,"1. execution, enforcing, carrying out"
1302,,,しくじる,,"to fail, to fall through, to blunder"
1303,,仕組み,しくみ,,"devising, plan, plot, contrivance, construction, arrangement"
1304,,死刑,しけい,,"death penalty, capital punishment"
1305,,湿気る,しける,,"to be damp, to be moist"
1306,,思考,しこう,,thought
1307,,志向,しこう,,"intention, aim"
1308,,嗜好,しこう,,"taste, liking, preference"
1309,,視察,しさつ,,"inspection, observation"
1310,,資産,しさん,,"property, fortune, means, assets"
1311,,刺繍,ししゅう,,embroidery
1312,,支持,しじ,,"support, maintenance"
1313,,指示,しじ,,"indication, instruction, directions"
1314,,雫,しずく,,drop (of water)
1315,,沈める,しずめる,,"to sink, to submerge"
1316,,施設,しせつ,,"institution, establishment, facility, (army) engineer"
1317,,子息,しそく,,son
1318,,慕う,したう,,"to yearn for, to miss, to adore, to love dearly"
1319,,従って,したがって,,"therefore, consequently, in accordance with"
1320,,下心,したごころ,,"secret intention, motive"
1321,,親しむ,したしむ,,"to be intimate with, to befriend"
1322,,下調べ,したしらべ,,"preliminary investigation, preparation"
1323,,下地,したじ,,"groundwork, foundation, inclination, aptitude, elementary knowledge of, grounding in, prearrangement, spade"
1324,,認める,したためる,,to write up
1325,,仕立てる,したてる,,"to tailor, to make, to prepare, to train, to send (a messenger)"
1326,,下取り,したどり,,"trade in, part exchange"
1327,,下火,したび,,"burning low, waning, declining"
1328,,失格,しっかく,,"disqualification, elimination, incapacity (legal)"
1329,,確り,しっかり,,"firmly, tightly, reliable, level-headed, steady"
1330,,質素,しっそ,,"simplicity, modesty, frugality"
1331,,失調,しっちょう,,lack of harmony
1332,,嫉妬,しっと,,jealousy
1333,,尻尾,しっぽ,,tail (animal)
1334,,室,しつ,,room
1335,,質疑,しつぎ,,question
1336,,躾,しつけ,,"home discipline, training, upbringing, breeding"
1337,,仕付ける,しつける,,"to be used to a job, to begin to do, to baste, to tack, to plant"
1338,,指摘,してき,,"pointing out, identification"
1339,,視点,してん,,"opinion, point of view, visual point"
1340,,萎びる,しなびる,,"to wilt, to fade"
1341,,嫋か,しなやか,,"supple, flexible, elastic"
1342,,屎尿,しにょう,,"excreta, raw sewage, human waste, night soil"
1343,,凌ぐ,しのぐ,,"to outdo, to surpass, to endure, to keep out (rain), to stave off, to tide over, to pull through, to defy, t"
1344,,始発,しはつ,,first train
1345,,芝,しば,,"lawn, sod, turf"
1346,,屡,しばしば,,"often, again and again, frequently"
1347,,暫く,しばらく,,little while
1348,,痺れる,しびれる,,"to become numb, to go to sleep (i.e. a limb)"
1349,,渋い,しぶい,,"1. tasteful (clothing), cool, an aura of refined masculinity, 2. astringent, sullen, bitter (taste), 3"
1350,,私物,しぶつ,,"private property, personal effects"
1351,,,しぶとい,,"tenacious, stubborn"
1352,,司法,しほう,,administration of justice
1353,,脂肪,しぼう,,"fat, grease, blubber"
1354,,志望,しぼう,,"wish, desire, ambition"
1355,,萎む,しぼむ,,"to wither, to fade (away), to shrivel, to wilt"
1356,,仕舞,しまい,,"end, termination, informal (Noh play)"
1357,,仕舞う,しまう,,"to finish, to close, to do something completely, to put away, to put an end to"
1358,,,しまった,,Damn it!
1359,,始末,しまつ,,"management, dealing, settlement, cleaning up afterwards"
1360,,泌み泌み,しみじみ,,"keenly, deeply, heartily"
1361,,染みる,しみる,,"to pierce, to permeate"
1362,,使命,しめい,,"mission, errand, message"
1363,,締め切り,しめきり,,"closing, cut-off, end, deadline, Closed, No Entrance"
1364,,僕,しもべ,,"manservant, servant (of God)"
1365,,社交,しゃこう,,"social life, social intercourse"
1366,,謝絶,しゃぜつ,,refusal
1367,,社宅,しゃたく,,company owned house
1368,,吃逆,しゃっくり,,"hiccough, hiccup"
1369,,喋る,しゃべる,,"to talk, to chat, to chatter"
1370,,斜面,しゃめん,,"slope, slanting surface, bevel"
1371,,洒落,しゃらく,,"frank, open-hearted"
1372,,洒落る,しゃれる,,"to joke, to play on words, to dress stylishly"
1373,,視野,しや,,"field of vision, outlook"
1374,,種,しゅ,,"kind, variety, species"
1375,,衆,しゅう,,"masses, great number, the people"
1376,,周,しゅう,,"circuit, lap, circumference, vicinity, Chou (dynasty)"
1377,,収益,しゅうえき,,"earnings, proceeds, returns"
1378,,修学,しゅうがく,,learning
1379,,周期,しゅうき,,"cycle, period"
1380,,衆議院,しゅうぎいん,,"Lower House, House of Representatives"
1381,,就業,しゅうぎょう,,"employment, starting work"
1382,,修行,しゅうぎょう,,"pursuit of knowledge, studying, learning, training, ascetic practice, discipline"
1383,,集計,しゅうけい,,"totalization, aggregate"
1384,,襲撃,しゅうげき,,"attack, charge, raid"
1385,,収支,しゅうし,,income and expenditure
1386,,終始,しゅうし,,"beginning and end, from beginning to end, doing a thing from beginning to end"
1387,,修士,しゅうし,,Masters degree program
1388,,収集,しゅうしゅう,,"gathering up, collection, accumulation"
1389,,修飾,しゅうしょく,,"ornamentation, embellishment, decoration, adornment, polish up (writing), modification (gram)"
1390,,終日,しゅうじつ,,all day
1391,,執着,しゅうじゃく,,"attachment, adhesion, tenacity"
1392,,収容,しゅうよう,,"accommodation, reception, seating, housing, custody, admission, entering (in a dictionary)"
1393,,修了,しゅうりょう,,completion (of a course)
1394,,守衛,しゅえい,,"security guard, doorkeeper"
1395,,主演,しゅえん,,"starring, playing the leading part"
1396,,主観,しゅかん,,"subjectivity, subject, ego"
1397,,祝賀,しゅくが,,"celebration, congratulations"
1398,,宿命,しゅくめい,,"fate, destiny, predestination"
1399,,主権,しゅけん,,"sovereignty, supremacy, dominion"
1400,,手芸,しゅげい,,handicrafts
1401,,主催,しゅさい,,"organization, sponsorship"
1402,,取材,しゅざい,,"choice of subject, collecting data"
1403,,趣旨,しゅし,,"object, meaning"
1404,,主食,しゅしょく,,staple food
